product,kind,window,threshold,horizon,day,pnl,trades,wins,win_pct,avg_round_trip_pnl,entry_z_abs
TRANSLATOR_GRAPHITE_MIST,group_equal,1000,3.0,100,4,0.0,3,1,0.3333333333333333,-39910.0,
OXYGEN_SHAKE_EVENING_BREATH,group_regression_open500,1000,2.5,500,2,3726.0,9,6,0.6666666666666666,30898.444444444445,
OXYGEN_SHAKE_EVENING_BREATH,group_regression_open500,1000,2.5,500,3,440.0,8,4,0.5,165.0,
OXYGEN_SHAKE_EVENING_BREATH,group_regression_open500,1000,2.5,500,4,-1784.0,11,6,0.5454545454545454,7412.727272727273,
TRANSLATOR_GRAPHITE_MIST,product_rolling,1000,3.0,200,2,-1926.0,4,3,0.75,46616.75,
TRANSLATOR_GRAPHITE_MIST,product_rolling,1000,3.0,200,3,2550.0,6,2,0.3333333333333333,-34865.0,
TRANSLATOR_GRAPHITE_MIST,product_rolling,1000,3.0,200,4,1833.0,6,3,0.5,-5077.333333333333,
ROBOT_DISHES,group_equal,1000,2.5,500,2,-1489.0,10,4,0.4,-20239.6,
ROBOT_DISHES,group_equal,1000,2.5,500,3,3003.0,8,4,0.5,-1143.875,2.549397814251968
ROBOT_DISHES,group_equal,1000,2.5,500,4,8295.0,10,4,0.4,-22460.4,
MICROCHIP_RECTANGLE,product_rolling,500,2.0,500,2,19017.0,43,18,0.4186046511627907,-15990.302325581395,2.091462643924449
MICROCHIP_RECTANGLE,product_rolling,500,2.0,500,3,2754.0,26,16,0.6153846153846154,18990.346153846152,
MICROCHIP_RECTANGLE,product_rolling,500,2.0,500,4,-721.0,25,10,0.4,-17210.76,2.0290053168780915
SLEEP_POD_POLYESTER,product_rolling,1000,2.5,200,2,-449.0,15,3,0.2,-65090.4,
SLEEP_POD_POLYESTER,product_rolling,1000,2.5,200,3,3472.0,14,6,0.42857142857142855,-19205.5,
SLEEP_POD_POLYESTER,product_rolling,1000,2.5,200,4,3920.0,12,7,0.5833333333333334,19920.5,
MICROCHIP_TRIANGLE,product_rolling,200,2.5,500,2,-10606.0,34,14,0.4117647058823529,-19675.147058823528,
MICROCHIP_TRIANGLE,product_rolling,200,2.5,500,3,-22378.0,36,23,0.6388888888888888,27182.88888888889,2.6556649533451866
MICROCHIP_TRIANGLE,product_rolling,200,2.5,500,4,1922.0,38,20,0.5263157894736842,3493.0526315789475,2.6546338525991575
PANEL_2X2,group_equal,1000,3.0,200,2,4583.0,4,0,0.0,-98796.0,
PANEL_2X2,group_equal,1000,3.0,200,3,6273.0,7,3,0.42857142857142855,-17308.571428571428,3.240342057615997
PANEL_2X2,group_equal,1000,3.0,200,4,3419.0,6,2,0.3333333333333333,-30220.0,
OXYGEN_SHAKE_CHOCOLATE,group_regression_open500,500,3.0,200,2,2430.0,8,3,0.375,-24160.0,3.004129997142027
OXYGEN_SHAKE_CHOCOLATE,group_regression_open500,500,3.0,200,3,1990.0,9,7,0.7777777777777778,50714.444444444445,
OXYGEN_SHAKE_CHOCOLATE,group_regression_open500,500,3.0,200,4,4671.0,12,6,0.5,-1450.0,
PANEL_4X4,product_rolling,200,3.0,500,2,-65.0,19,7,0.3684210526315789,-27557.0,
PANEL_4X4,product_rolling,200,3.0,500,3,1956.0,23,8,0.34782608695652173,-29364.565217391304,
PANEL_4X4,product_rolling,200,3.0,500,4,3108.0,22,12,0.5454545454545454,7863.727272727273,
MICROCHIP_TRIANGLE,product_rolling,1000,1.5,200,2,7083.0,35,15,0.42857142857142855,-16488.6,1.5499320937666612
MICROCHIP_TRIANGLE,product_rolling,1000,1.5,200,3,-8271.0,31,19,0.6129032258064516,20097.516129032258,1.548598030255117
MICROCHIP_TRIANGLE,product_rolling,1000,1.5,200,4,20099.0,34,22,0.6470588235294118,23813.735294117647,
SLEEP_POD_NYLON,product_rolling,1000,3.0,500,2,2793.0,5,5,1.0,95750.8,3.038157919634561
SLEEP_POD_NYLON,product_rolling,1000,3.0,500,3,2137.0,4,2,0.5,784.25,3.0179134750848817
SLEEP_POD_NYLON,product_rolling,1000,3.0,500,4,4966.0,8,2,0.25,-50435.375,
MICROCHIP_RECTANGLE,product_rolling,500,1.5,500,2,16741.0,55,23,0.41818181818181815,-15931.690909090908,1.5942199055236788
MICROCHIP_RECTANGLE,product_rolling,500,1.5,500,3,3396.0,38,23,0.6052631578947368,18453.263157894737,
MICROCHIP_RECTANGLE,product_rolling,500,1.5,500,4,-8103.0,29,13,0.4482758620689655,-8830.51724137931,1.5340749024063687
SLEEP_POD_NYLON,product_rolling,1000,2.0,500,2,7065.0,18,12,0.6666666666666666,31889.666666666668,2.045842943679378
SLEEP_POD_NYLON,product_rolling,1000,2.0,500,3,3853.0,16,8,0.5,-49.875,2.0003290810739283
SLEEP_POD_NYLON,product_rolling,1000,2.0,500,4,1495.0,14,5,0.35714285714285715,-30380.214285714286,
SLEEP_POD_SUEDE,group_regression_open500,500,3.0,500,2,5320.0,8,3,0.375,-26574.375,
SLEEP_POD_SUEDE,group_regression_open500,500,3.0,500,3,7795.0,11,6,0.5454545454545454,12263.818181818182,3.0205813395875545
SLEEP_POD_SUEDE,group_regression_open500,500,3.0,500,4,-2792.0,11,4,0.36363636363636365,-34067.90909090909,
UV_VISOR_YELLOW,group_regression_open500,500,3.0,200,2,1040.0,10,2,0.2,-64645.0,
UV_VISOR_YELLOW,group_regression_open500,500,3.0,200,3,-4978.0,12,6,0.5,-2279.0,3.3055140761619453
UV_VISOR_YELLOW,group_regression_open500,500,3.0,200,4,-2190.0,9,4,0.4444444444444444,-10917.777777777777,
ROBOT_DISHES,product_rolling,1000,2.0,500,2,-6850.0,10,4,0.4,-20176.2,
ROBOT_DISHES,product_rolling,1000,2.0,500,3,-5642.0,14,8,0.5714285714285714,12530.857142857143,2.1551888418129153
ROBOT_DISHES,product_rolling,1000,2.0,500,4,3690.0,12,5,0.4166666666666667,-19256.5,2.906752519300347
UV_VISOR_AMBER,group_vol,1000,1.5,500,2,-3065.0,18,14,0.7777777777777778,51305.0,
UV_VISOR_AMBER,group_vol,1000,1.5,500,3,1340.0,22,17,0.7727272727272727,41667.27272727273,
UV_VISOR_AMBER,group_vol,1000,1.5,500,4,-1042.0,19,8,0.42105263157894735,-11454.842105263158,1.5478076216568524
ROBOT_LAUNDRY,group_regression_open500,200,1.5,500,2,6610.0,76,39,0.5131578947368421,2668.8684210526317,1.7403474241666006
ROBOT_LAUNDRY,group_regression_open500,200,1.5,500,3,-5106.0,66,32,0.48484848484848486,-3175.439393939394,
ROBOT_LAUNDRY,group_regression_open500,200,1.5,500,4,-4826.0,80,42,0.525,4233.4125,
UV_VISOR_AMBER,group_equal,1000,1.5,500,2,-3045.0,18,14,0.7777777777777778,51297.22222222222,
UV_VISOR_AMBER,group_equal,1000,1.5,500,3,740.0,22,16,0.7272727272727273,34649.09090909091,
UV_VISOR_AMBER,group_equal,1000,1.5,500,4,-612.0,19,9,0.47368421052631576,-4215.894736842105,1.5391015435155977
TRANSLATOR_ECLIPSE_CHARCOAL,group_regression_open500,1000,2.5,500,2,783.0,8,4,0.5,-2942.875,
TRANSLATOR_ECLIPSE_CHARCOAL,group_regression_open500,1000,2.5,500,3,392.0,6,3,0.5,-612.3333333333334,
TRANSLATOR_ECLIPSE_CHARCOAL,group_regression_open500,1000,2.5,500,4,-926.0,11,6,0.5454545454545454,8000.545454545455,2.5285120750742633
ROBOT_LAUNDRY,group_regression_open500,200,2.0,500,2,7490.0,53,23,0.4339622641509434,-13877.566037735849,2.2815718572225117
ROBOT_LAUNDRY,group_regression_open500,200,2.0,500,3,-1623.0,53,26,0.49056603773584906,-2004.3584905660377,
ROBOT_LAUNDRY,group_regression_open500,200,2.0,500,4,-2039.0,60,35,0.5833333333333334,14376.383333333333,
ROBOT_DISHES,group_vol,1000,1.5,500,2,1232.0,18,8,0.4444444444444444,-11611.722222222223,
ROBOT_DISHES,group_vol,1000,1.5,500,3,-1871.0,22,8,0.36363636363636365,-28029.227272727272,2.457285835400136
ROBOT_DISHES,group_vol,1000,1.5,500,4,-3534.0,16,5,0.3125,-41180.1875,
SLEEP_POD_NYLON,product_rolling,1000,1.5,500,2,5308.0,24,14,0.5833333333333334,15189.375,1.5834333482762044
SLEEP_POD_NYLON,product_rolling,1000,1.5,500,3,2869.0,24,9,0.375,-23257.166666666668,1.5323385910508251
SLEEP_POD_NYLON,product_rolling,1000,1.5,500,4,5385.0,25,10,0.4,-21729.28,
GALAXY_SOUNDS_SOLAR_FLAMES,product_rolling,100,3.0,500,2,-10229.0,42,19,0.4523809523809524,-10632.880952380952,
GALAXY_SOUNDS_SOLAR_FLAMES,product_rolling,100,3.0,500,3,-9428.0,46,20,0.43478260869565216,-15256.347826086956,3.097739979025408
GALAXY_SOUNDS_SOLAR_FLAMES,product_rolling,100,3.0,500,4,-4288.0,38,15,0.39473684210526316,-23221.315789473683,
GALAXY_SOUNDS_SOLAR_WINDS,product_rolling,1000,2.5,200,2,-6040.0,11,6,0.5454545454545454,7667.272727272727,
GALAXY_SOUNDS_SOLAR_WINDS,product_rolling,1000,2.5,200,3,3460.0,12,5,0.4166666666666667,-19484.166666666668,
GALAXY_SOUNDS_SOLAR_WINDS,product_rolling,1000,2.5,200,4,-3260.0,8,5,0.625,25226.25,2.5575273402980425
ROBOT_IRONING,product_rolling,1000,2.5,200,2,-1754.0,8,5,0.625,22364.25,
ROBOT_IRONING,product_rolling,1000,2.5,200,3,-4090.0,10,8,0.8,49057.2,2.560901597277349
ROBOT_IRONING,product_rolling,1000,2.5,200,4,-2630.0,11,5,0.45454545454545453,-7843.363636363636,2.6531804255100093
SNACKPACK_STRAWBERRY,group_equal,1000,3.0,200,2,-1500.0,5,2,0.4,-21138.0,3.1818812340181704
SNACKPACK_STRAWBERRY,group_equal,1000,3.0,200,3,1590.0,6,2,0.3333333333333333,-37216.666666666664,
SNACKPACK_STRAWBERRY,group_equal,1000,3.0,200,4,-1072.0,6,4,0.6666666666666666,36204.666666666664,
PANEL_2X2,group_vol,1000,3.0,200,2,4777.0,4,0,0.0,-98747.5,
PANEL_2X2,group_vol,1000,3.0,200,3,5978.0,7,3,0.42857142857142855,-17323.285714285714,3.3009154503490272
PANEL_2X2,group_vol,1000,3.0,200,4,2543.0,5,2,0.4,-18786.8,
PANEL_4X4,product_rolling,500,2.5,200,2,-2799.0,16,7,0.4375,-13935.0,
PANEL_4X4,product_rolling,500,2.5,200,3,-618.0,18,5,0.2777777777777778,-43679.88888888889,
PANEL_4X4,product_rolling,500,2.5,200,4,189.0,20,11,0.55,8693.7,
GALAXY_SOUNDS_DARK_MATTER,group_equal,1000,2.0,500,2,10670.0,15,8,0.5333333333333333,6909.333333333333,
GALAXY_SOUNDS_DARK_MATTER,group_equal,1000,2.0,500,3,1550.0,15,9,0.6,19028.666666666668,
GALAXY_SOUNDS_DARK_MATTER,group_equal,1000,2.0,500,4,-1250.0,15,6,0.4,-21431.333333333332,2.1496333216735795
PANEL_4X4,product_rolling,1000,3.0,200,2,998.0,3,2,0.6666666666666666,31646.0,
PANEL_4X4,product_rolling,1000,3.0,200,3,1157.0,8,2,0.25,-49615.875,
PANEL_4X4,product_rolling,1000,3.0,200,4,387.0,6,5,0.8333333333333334,66532.16666666667,
ROBOT_DISHES,group_equal,1000,1.5,500,2,505.0,18,8,0.4444444444444444,-11625.5,
ROBOT_DISHES,group_equal,1000,1.5,500,3,-2800.0,21,8,0.38095238095238093,-24742.333333333332,2.4404073504537727
ROBOT_DISHES,group_equal,1000,1.5,500,4,-3640.0,17,6,0.35294117647058826,-32642.176470588234,
PANEL_2X2,group_equal,1000,3.0,100,2,1875.0,4,0,0.0,-99473.0,
PANEL_2X2,group_equal,1000,3.0,100,3,5276.0,7,3,0.42857142857142855,-17451.0,
PANEL_2X2,group_equal,1000,3.0,100,4,3206.0,6,2,0.3333333333333333,-30255.5,
SLEEP_POD_NYLON,product_rolling,500,2.0,500,2,3765.0,25,14,0.56,11145.24,2.039393133527992
SLEEP_POD_NYLON,product_rolling,500,2.0,500,3,-1470.0,28,12,0.42857142857142855,-13637.392857142857,2.0349072010414715
SLEEP_POD_NYLON,product_rolling,500,2.0,500,4,1877.0,25,12,0.48,-4994.24,
ROBOT_DISHES,group_vol,1000,1.0,500,2,-2964.0,30,13,0.43333333333333335,-14264.266666666666,
ROBOT_DISHES,group_vol,1000,1.0,500,3,-7659.0,28,11,0.39285714285714285,-22144.321428571428,2.1484886549749724
ROBOT_DISHES,group_vol,1000,1.0,500,4,7001.0,31,12,0.3870967741935484,-24979.129032258064,
UV_VISOR_AMBER,product_rolling,1000,2.5,500,2,-3522.0,9,6,0.6666666666666666,28984.444444444445,
UV_VISOR_AMBER,product_rolling,1000,2.5,500,3,570.0,8,4,0.5,-913.75,
UV_VISOR_AMBER,product_rolling,1000,2.5,500,4,-1218.0,10,4,0.4,-14640.0,2.5001736493585924
TRANSLATOR_GRAPHITE_MIST,group_equal,1000,2.5,100,2,5954.0,14,10,0.7142857142857143,39742.78571428572,2.565144424818525
TRANSLATOR_GRAPHITE_MIST,group_equal,1000,2.5,100,3,1448.0,14,4,0.2857142857142857,-45315.857142857145,
TRANSLATOR_GRAPHITE_MIST,group_equal,1000,2.5,100,4,2898.0,17,8,0.47058823529411764,-9131.882352941177,
MICROCHIP_TRIANGLE,product_rolling,1000,1.0,200,2,-2837.0,46,19,0.41304347826086957,-19617.478260869564,2.01559226861869
MICROCHIP_TRIANGLE,product_rolling,1000,1.0,200,3,-4267.0,49,29,0.5918367346938775,16594.775510204083,1.531626845621088
MICROCHIP_TRIANGLE,product_rolling,1000,1.0,200,4,19443.0,51,32,0.6274509803921569,20579.78431372549,1.013291620559632
OXYGEN_SHAKE_MINT,group_vol,1000,3.0,100,2,10.0,6,3,0.5,-2296.6666666666665,
OXYGEN_SHAKE_MINT,group_vol,1000,3.0,100,3,190.0,6,3,0.5,-2005.0,
OXYGEN_SHAKE_MINT,group_vol,1000,3.0,100,4,1124.0,6,2,0.3333333333333333,-34459.333333333336,
ROBOT_DISHES,group_vol,1000,2.5,500,2,-1459.0,10,4,0.4,-20275.9,
ROBOT_DISHES,group_vol,1000,2.5,500,3,2317.0,8,4,0.5,-1157.375,2.537127997812923
ROBOT_DISHES,group_vol,1000,2.5,500,4,7373.0,9,3,0.3333333333333333,-36062.555555555555,
ROBOT_LAUNDRY,group_regression_open500,500,1.5,500,2,10977.0,40,20,0.5,-280.55,1.5076708016143119
ROBOT_LAUNDRY,group_regression_open500,500,1.5,500,3,4733.0,30,14,0.4666666666666667,-6856.433333333333,1.5027965407579122
ROBOT_LAUNDRY,group_regression_open500,500,1.5,500,4,1477.0,37,19,0.5135135135135135,1816.6486486486488,1.6431408258818005
PANEL_2X2,group_vol,1000,3.0,100,2,1875.0,4,0,0.0,-99473.0,
PANEL_2X2,group_vol,1000,3.0,100,3,4858.0,7,3,0.42857142857142855,-17483.285714285714,
PANEL_2X2,group_vol,1000,3.0,100,4,1825.0,5,2,0.4,-18930.4,
MICROCHIP_TRIANGLE,product_rolling,1000,2.0,200,2,11265.0,26,12,0.46153846153846156,-9926.884615384615,
MICROCHIP_TRIANGLE,product_rolling,1000,2.0,200,3,-2836.0,18,8,0.4444444444444444,-13837.0,
MICROCHIP_TRIANGLE,product_rolling,1000,2.0,200,4,17732.0,23,16,0.6956521739130435,32341.652173913044,
MICROCHIP_TRIANGLE,product_rolling,200,1.0,500,2,-11166.0,92,40,0.43478260869565216,-13982.04347826087,
MICROCHIP_TRIANGLE,product_rolling,200,1.0,500,3,-31870.0,86,46,0.5348837209302325,6747.069767441861,1.6340283008110328
MICROCHIP_TRIANGLE,product_rolling,200,1.0,500,4,-4745.0,96,49,0.5104166666666666,1212.0416666666667,1.3910123447992544
OXYGEN_SHAKE_GARLIC,group_regression_open500,1000,2.0,500,2,2332.0,15,5,0.3333333333333333,-38682.53333333333,
OXYGEN_SHAKE_GARLIC,group_regression_open500,1000,2.0,500,3,1550.0,16,11,0.6875,43185.625,
OXYGEN_SHAKE_GARLIC,group_regression_open500,1000,2.0,500,4,50.0,14,7,0.5,1225.7142857142858,
MICROCHIP_SQUARE,product_rolling,100,2.5,500,2,-6605.0,72,35,0.4861111111111111,-3863.1944444444443,2.5161208632072345
MICROCHIP_SQUARE,product_rolling,100,2.5,500,3,-30878.0,69,31,0.4492753623188406,-16186.27536231884,2.738208478113555
MICROCHIP_SQUARE,product_rolling,100,2.5,500,4,5919.0,81,39,0.48148148148148145,-6103.098765432099,3.10329285211945
MICROCHIP_RECTANGLE,product_rolling,500,2.5,500,2,17975.0,32,12,0.375,-24079.59375,2.6051636852753943
MICROCHIP_RECTANGLE,product_rolling,500,2.5,500,3,2008.0,17,10,0.5882352941176471,14828.470588235294,
MICROCHIP_RECTANGLE,product_rolling,500,2.5,500,4,281.0,18,6,0.3333333333333333,-28375.722222222223,2.544245632510034
PANEL_4X4,product_rolling,1000,2.5,200,2,8298.0,9,4,0.4444444444444444,-12240.555555555555,
PANEL_4X4,product_rolling,1000,2.5,200,3,-4886.0,14,3,0.21428571428571427,-56834.28571428572,
PANEL_4X4,product_rolling,1000,2.5,200,4,-663.0,13,8,0.6153846153846154,21276.153846153848,
PANEL_4X4,product_rolling,500,2.5,500,2,816.0,16,7,0.4375,-13709.0625,
PANEL_4X4,product_rolling,500,2.5,500,3,-858.0,16,5,0.3125,-36381.125,
PANEL_4X4,product_rolling,500,2.5,500,4,-5677.0,18,9,0.5,-1692.388888888889,2.5374762430155196
ROBOT_DISHES,group_equal,1000,1.0,500,2,-3364.0,29,12,0.41379310344827586,-18021.44827586207,
ROBOT_DISHES,group_equal,1000,1.0,500,3,-7763.0,27,11,0.4074074074074074,-19250.962962962964,2.160011263007371
ROBOT_DISHES,group_equal,1000,1.0,500,4,3407.0,29,12,0.41379310344827586,-19586.51724137931,
SLEEP_POD_POLYESTER,group_equal,1000,3.0,200,2,2163.0,8,3,0.375,-26988.125,
SLEEP_POD_POLYESTER,group_equal,1000,3.0,200,3,-1903.0,6,4,0.6666666666666666,35594.0,
SLEEP_POD_POLYESTER,group_equal,1000,3.0,200,4,2065.0,6,3,0.5,-2197.5,
ROBOT_LAUNDRY,product_rolling,1000,2.5,500,2,6149.0,12,5,0.4166666666666667,-18491.75,
ROBOT_LAUNDRY,product_rolling,1000,2.5,500,3,4800.0,10,8,0.8,58426.6,2.6315674387319055
ROBOT_LAUNDRY,product_rolling,1000,2.5,500,4,3695.0,10,4,0.4,-18945.5,
